index,DE_B01,DE_B09,DE_B10,DE_B11,DE_B12,DE_B15,DE_B16,DE_B18,DE_B19,DE_load,DE_surplus,DK_B01,DK_B16,DK_B18,DK_B19,DK_load,DK_surplus,HU_B01,HU_B09,HU_B11,HU_B12,HU_B15,HU_B16,HU_B19,HU_load,HU_surplus,IT_B01,IT_B09,IT_B10,IT_B11,IT_B12,IT_B16,IT_B18,IT_B19,IT_load,IT_surplus,NE_B01,NE_B11,NE_B16,NE_B18,NE_B19,NE_load,NE_surplus,PO_B01,PO_B10,PO_B11,PO_B12,PO_B16,PO_B19,PO_load,PO_surplus,SE_B12,SE_B13,SE_B16,SE_B19,SE_load,SE_surplus,SP_B01,SP_B09,SP_B10,SP_B11,SP_B12,SP_B13,SP_B15,SP_B16,SP_B18,SP_B19,SP_load,SP_surplus,UK_B19,UK_load,UK_surplus,y,year,month,day,hour,minute,second
1657,17761,112,18135,3653,392,492,0,20977,104482,212978,-46974,511.0,0.0,1441.0,1143.0,3825.0,-730.0,589,0,52,60,51,0,242,20455,-19461,654.0,635.0,28.0,951.0,10.0,0.0,0.0,896.0,24994.0,-21820.0,128,0,4,7495,6783,42284,-27874,221.0,0.0,208.0,0.0,0.0,2441.0,18506.0,-15636.0,7407.0,0.0,0.0,5291.0,16323.0,-3625.0,545,0,3280,776,573,0,101,12,0,12707,22724,-4730,1517.0,665.0,852.0,1,2022,3,11,0,0,0
1658,17767,112,22370,3646,323,492,0,21431,102033,211256,-43082,610.0,0.0,1407.0,1206.0,3838.0,-615.0,587,0,52,60,48,0,216,19849,-18886,656.0,635.0,175.0,848.0,10.0,0.0,0.0,873.0,24734.0,-21537.0,128,0,4,7442,6867,41238,-26797,217.0,0.0,208.0,0.0,0.0,2447.0,18605.0,-15733.0,7502.0,0.0,0.0,4956.0,16541.0,-4083.0,520,0,3809,808,426,0,99,12,0,12898,22314,-3742,1345.0,1234.0,111.0,1,2022,3,11,1,0,0
1659,17874,112,18137,3658,358,492,0,21553,102031,213164,-48949,679.0,0.0,1394.0,1227.0,3903.0,-603.0,592,0,52,60,48,0,167,19759,-18840,653.0,636.0,264.0,868.0,10.0,0.0,0.0,932.0,25238.0,-21875.0,128,0,4,7348,7121,40856,-26255,218.0,0.0,208.0,0.0,0.0,2519.0,18857.0,-15912.0,7683.0,0.0,0.0,4718.0,16540.0,-4139.0,502,0,4059,828,417,0,96,12,0,13164,22327,-3249,1282.0,1202.0,80.0,1,2022,3,11,2,0,0
1660,18067,109,9979,3687,250,497,0,21579,102610,219067,-62289,637.0,0.0,1393.0,1270.0,4132.0,-832.0,592,0,52,60,42,0,79,20497,-19672,650.0,636.0,263.0,948.0,16.0,0.0,0.0,963.0,27193.0,-23717.0,128,0,4,8303,7158,41275,-25682,217.0,0.0,208.0,0.0,0.0,2548.0,19743.0,-16770.0,7986.0,0.0,0.0,4481.0,17078.0,-4611.0,499,0,4036,850,495,0,95,12,0,13859,22964,-3118,2562.0,1152.0,1410.0,1,2022,3,11,3,0,0
1661,18440,107,4765,3683,152,519,0,21165,106896,235379,-79652,629.0,2.0,1410.0,1863.0,4672.0,-768.0,592,0,53,60,44,8,44,22205,-21404,652.0,637.0,180.0,1214.0,122.0,104.0,0.0,912.0,31912.0,-28091.0,127,0,4,8240,7122,43417,-27924,218.0,0.0,207.0,0.0,86.0,2674.0,21587.0,-18402.0,8777.0,0.0,0.0,4377.0,18660.0,-5506.0,536,0,3062,939,1174,0,98,12,0,13533,25549,-6195,1339.0,1126.0,213.0,1,2022,3,11,4,0,0
1662,18968,104,15468,3628,230,532,1622,21186,111216,261515,-88561,752.0,89.0,1900.0,1871.0,5067.0,-455.0,593,0,57,57,45,708,31,24187,-22696,652.0,637.0,222.0,1547.0,272.0,1571.0,0.0,957.0,37326.0,-31468.0,128,0,5,8476,7062,48203,-32532,225.0,129.0,208.0,0.0,687.0,2293.0,22989.0,-19447.0,9069.0,0.0,35.0,4343.0,19673.0,-6226.0,543,0,245,908,1763,0,100,38,0,13016,28799,-12186,2303.0,1135.0,1168.0,1,2022,3,11,5,0,0
1663,19189,104,21233,3607,408,532,22535,19709,103742,277502,-86443,718.0,376.0,1985.0,2421.0,5150.0,350.0,601,0,60,38,51,2794,24,23699,-20131,647.0,636.0,367.0,2310.0,377.0,3983.0,0.0,959.0,41527.0,-32248.0,123,0,104,8585,6121,51566,-36633,238.0,3.0,206.0,0.0,1886.0,1843.0,23199.0,-19023.0,9253.0,0.0,107.0,3893.0,19797.0,-6544.0,528,0,0,957,2104,0,105,565,0,12401,30738,-14078,2463.0,1264.0,1199.0,1,2022,3,11,6,0,0
1664,18826,103,10191,3436,309,532,59578,17708,96724,284434,-77027,742.0,721.0,1983.0,2580.0,4957.0,1069.0,603,0,60,32,52,4796,33,22627,-17051,655.0,635.0,237.0,1717.0,240.0,6544.0,0.0,1089.0,42791.0,-31674.0,122,0,406,8525,5603,49738,-35082,239.0,0.0,209.0,0.0,2969.0,1896.0,22791.0,-17478.0,9666.0,0.0,205.0,3493.0,19991.0,-6627.0,525,0,0,987,2169,0,108,1395,0,11741,31697,-14772,1691.0,1579.0,112.0,3,2022,3,11,7,0,0
1665,18429,100,8181,3398,258,532,93777,14530,89911,280834,-51718,693.0,986.0,1940.0,2809.0,5070.0,1358.0,605,0,60,32,53,6158,34,21744,-14802,648.0,637.0,350.0,1250.0,106.0,7870.0,0.0,1188.0,42451.0,-30402.0,128,0,763,7920,5518,45940,-31611,239.0,0.0,211.0,0.0,3810.0,1923.0,22388.0,-16205.0,9804.0,0.0,306.0,2923.0,19707.0,-6674.0,503,0,0,974,1581,0,109,2068,0,11483,32305,-15587,1696.0,1962.0,-266.0,3,2022,3,11,8,0,0
1666,18111,100,18441,3391,193,519,117146,11147,94891,279836,-15897,615.0,1102.0,1923.0,2783.0,4978.0,1445.0,607,0,60,32,54,6783,20,21238,-13682,649.0,637.0,309.0,1052.0,54.0,8656.0,0.0,1271.0,42060.0,-29432.0,128,0,1006,7725,5165,41659,-27635,238.0,0.0,212.0,0.0,4264.0,2105.0,22417.0,-15598.0,9283.0,0.0,357.0,2409.0,18383.0,-6334.0,511,0,45,936,1087,0,109,3117,0,11356,32287,-15126,1649.0,2140.0,-491.0,3,2022,3,11,9,0,0
1667,17962,100,24139,3437,205,492,128364,11136,98668,280017,4486,478.0,1181.0,1875.0,2520.0,4926.0,1128.0,609,0,60,32,54,6924,19,21105,-13407,650.0,638.0,123.0,903.0,39.0,8815.0,0.0,1322.0,40103.0,-27613.0,127,0,1145,8010,5341,38889,-24266,239.0,0.0,211.0,0.0,4416.0,2335.0,22520.0,-15319.0,8631.0,0.0,368.0,2251.0,17948.0,-6698.0,516,0,180,965,738,0,112,3769,0,11170,32221,-14771,3014.0,2224.0,790.0,2,2022,3,11,10,0,0
1668,17267,100,24801,3445,74,492,128376,12513,93991,276584,4475,476.0,1152.0,1666.0,2508.0,4855.0,947.0,610,0,60,33,53,6815,12,21079,-13496,647.0,636.0,508.0,886.0,29.0,8127.0,0.0,1391.0,39234.0,-27010.0,128,0,1188,7876,5795,37419,-22432,226.0,0.0,214.0,0.0,4212.0,2431.0,22692.0,-15609.0,8075.0,0.0,346.0,2256.0,17358.0,-6681.0,522,0,915,1001,747,0,109,3936,0,11010,32170,-13930,1480.0,2219.0,-739.0,2,2022,3,11,11,0,0
1669,17188,100,26086,3410,65,492,118629,13778,90922,270884,-214,592.0,1029.0,1703.0,2741.0,4608.0,1457.0,607,0,60,44,55,6292,7,20940,-13875,649.0,635.0,119.0,1048.0,29.0,7529.0,0.0,1566.0,40542.0,-28967.0,128,0,1140,7893,6301,37687,-22225,218.0,0.0,217.0,0.0,3600.0,2311.0,22549.0,-16203.0,7818.0,0.0,276.0,2331.0,17136.0,-6711.0,511,0,770,934,1064,0,113,3783,0,11111,31627,-13341,1410.0,2251.0,-841.0,3,2022,3,11,12,0,0
1670,17322,96,22208,3390,81,492,98823,13638,92923,262753,-13780,664.0,795.0,1951.0,2857.0,4522.0,1745.0,600,0,60,57,57,5120,9,21603,-15700,651.0,635.0,39.0,1086.0,29.0,5440.0,0.0,1807.0,40448.0,-30761.0,128,0,973,8135,6620,39341,-23485,210.0,0.0,218.0,0.0,2754.0,2214.0,23002.0,-17606.0,8308.0,0.0,169.0,2418.0,17197.0,-6302.0,521,0,736,951,1498,0,116,2885,0,10512,30699,-13480,1017.0,2283.0,-1266.0,3,2022,3,11,13,0,0
1671,17568,96,17720,3429,259,492,68817,12598,113851,260767,-25937,627.0,461.0,1852.0,2416.0,4722.0,634.0,588,0,60,60,56,3298,7,22691,-18622,648.0,635.0,35.0,1250.0,113.0,3032.0,0.0,1850.0,40624.0,-33061.0,125,0,690,8516,6895,43364,-27138,218.0,58.0,221.0,0.0,1679.0,2081.0,23811.0,-19554.0,10124.0,0.0,64.0,2687.0,17930.0,-5055.0,540,0,72,989,2842,0,115,1732,0,9256,30381,-14835,727.0,2180.0,-1453.0,3,2022,3,11,14,0,0
1672,18284,98,8563,3478,485,492,32724,13628,122729,260070,-59589,644.0,127.0,1543.0,2550.0,4999.0,-135.0,588,0,60,60,56,1148,5,23794,-21877,658.0,635.0,191.0,1691.0,208.0,712.0,0.0,1624.0,40244.0,-34525.0,124,0,382,8874,6669,49835,-33786,212.0,347.0,241.0,50.0,526.0,2085.0,24143.0,-20682.0,10301.0,0.0,7.0,2940.0,18788.0,-5540.0,541,0,0,1049,3570,0,113,1010,0,7402,30194,-16509,552.0,2151.0,-1599.0,3,2022,3,11,15,0,0
1673,19095,100,19988,3531,394,493,5507,14919,123392,268248,-80829,673.0,5.0,1536.0,2564.0,5079.0,-301.0,589,0,60,60,56,52,4,24898,-24077,686.0,635.0,689.0,2581.0,577.0,1.0,0.0,1474.0,42206.0,-35563.0,126,0,95,8872,6598,55747,-40056,192.0,874.0,286.0,57.0,17.0,2609.0,25012.0,-20977.0,10209.0,0.0,0.0,3158.0,18946.0,-5579.0,541,0,0,1035,4142,0,113,383,0,6109,30188,-17865,441.0,2180.0,-1739.0,3,2022,3,11,16,0,0
1674,19224,101,23852,3542,291,496,16,13854,132540,278344,-84428,634.0,0.0,1509.0,2760.0,4763.0,140.0,588,0,60,60,56,0,4,26044,-25276,687.0,634.0,1386.0,3188.0,610.0,0.0,0.0,1225.0,43059.0,-35329.0,125,0,4,9203,6890,57202,-40980,192.0,610.0,288.0,57.0,0.0,3039.0,25049.0,-20863.0,10129.0,0.0,0.0,3173.0,18349.0,-5047.0,539,0,0,1101,5200,0,114,43,0,5837,31679,-18845,483.0,2281.0,-1798.0,3,2022,3,11,17,0,0
1675,19087,104,14212,3582,169,492,0,14202,136325,274796,-86623,689.0,0.0,1683.0,2219.0,4575.0,16.0,589,0,60,60,58,0,6,25776,-25003,688.0,635.0,440.0,2225.0,388.0,0.0,0.0,1197.0,40273.0,-34700.0,127,0,4,9056,6614,56274,-40473,192.0,184.0,277.0,7.0,0.0,3152.0,24333.0,-20521.0,10085.0,0.0,0.0,3267.0,17749.0,-4397.0,541,0,0,1110,4593,0,116,12,0,5593,32478,-20513,371.0,2418.0,-2047.0,3,2022,3,11,18,0,0
1676,18822,104,3587,3616,211,492,0,14241,134138,257365,-82154,789.0,0.0,1760.0,2092.0,4381.0,260.0,588,0,60,60,60,0,15,25121,-24338,636.0,634.0,156.0,1249.0,168.0,0.0,0.0,1297.0,37141.0,-33001.0,128,0,4,9032,6577,53304,-37563,192.0,2.0,249.0,0.0,0.0,3277.0,22714.0,-18994.0,10050.0,0.0,0.0,3274.0,17174.0,-3850.0,544,0,0,1176,4253,0,115,12,0,5069,31634,-20465,318.0,2474.0,-2156.0,3,2022,3,11,19,0,0
1677,18591,107,5969,3637,202,492,0,13918,128314,241328,-70098,778.0,0.0,1671.0,1924.0,4113.0,260.0,591,0,59,60,60,0,31,24153,-23352,639.0,634.0,30.0,1123.0,70.0,0.0,0.0,1507.0,33328.0,-29325.0,127,0,4,8645,6864,50405,-34765,192.0,0.0,211.0,0.0,0.0,3318.0,21162.0,-17441.0,10017.0,0.0,0.0,3265.0,16537.0,-3255.0,543,0,0,1106,3675,0,112,11,0,4634,29076,-18995,241.0,2374.0,-2133.0,3,2022,3,11,20,0,0
1678,18256,108,5328,3664,251,492,0,14527,119708,229717,-67383,756.0,0.0,1814.0,1784.0,3943.0,411.0,591,0,55,60,56,0,128,23390,-22500,636.0,634.0,36.0,1020.0,22.0,0.0,0.0,1407.0,30244.0,-26489.0,129,0,4,8883,6786,47465,-31663,190.0,0.0,205.0,0.0,0.0,3175.0,20026.0,-16456.0,9861.0,0.0,0.0,3224.0,15827.0,-2742.0,543,0,0,1009,2369,0,113,11,0,4884,26627,-17698,196.0,2193.0,-1997.0,3,2022,3,11,21,0,0
1679,18035,112,9187,3633,229,492,0,14098,113977,218275,-58512,665.0,0.0,1792.0,1607.0,3834.0,230.0,593,0,52,60,55,0,290,22243,-21193,639.0,635.0,474.0,938.0,105.0,0.0,0.0,1213.0,27477.0,-23473.0,125,0,4,8850,6489,45009,-29541,190.0,0.0,200.0,0.0,0.0,3114.0,19035.0,-15531.0,9796.0,0.0,0.0,3157.0,15878.0,-2925.0,548,0,0,921,3144,0,107,12,0,5719,25137,-14686,107.0,1997.0,-1890.0,3,2022,3,11,22,0,0
1680,17787,112,10824,3639,194,492,0,16442,108637,206653,-48526,565.0,0.0,1334.0,1662.0,3676.0,-115.0,584,0,52,60,52,0,279,21005,-19978,637.0,637.0,161.0,881.0,16.0,0.0,0.0,1140.0,25750.0,-22278.0,124,0,4,8946,6605,42160,-26481,165.0,0.0,198.0,0.0,0.0,3058.0,18514.0,-15093.0,9756.0,0.0,0.0,3086.0,15987.0,-3145.0,545,0,0,901,2099,0,106,11,0,6867,23481,-12952,138.0,1779.0,-1641.0,3,2022,3,11,23,0,0
1681,17736,112,8937,3666,191,492,0,16591,105956,199665,-45984,524.0,0.0,1249.0,1624.0,3552.0,-155.0,583,0,52,60,52,0,263,20221,-19211,624.0,637.0,499.0,844.0,16.0,0.0,0.0,1294.0,24854.0,-20940.0,124,0,4,9024,6973,40494,-24369,154.0,0.0,199.0,0.0,0.0,3058.0,18132.0,-14721.0,9780.0,0.0,0.0,2989.0,16116.0,-3347.0,544,0,68,890,1030,0,104,12,0,8276,22221,-11297,196.0,1571.0,-1375.0,3,2022,3,12,0,0,0
1682,17685,112,11473,3669,243,492,0,17878,101373,198214,-45289,519.0,0.0,1422.0,1489.0,3523.0,-93.0,581,0,52,60,51,0,351,19525,-18430,632.0,638.0,543.0,855.0,16.0,0.0,0.0,1446.0,24697.0,-20567.0,126,0,4,9068,7007,39655,-23450,153.0,0.0,199.0,0.0,0.0,2978.0,18012.0,-14682.0,9742.0,0.0,0.0,2836.0,16024.0,-3446.0,538,0,265,892,689,0,104,12,0,9714,21489,-9275,200.0,1437.0,-1237.0,3,2022,3,12,1,0,0
1683,17690,112,8895,3588,154,492,0,18096,97661,195086,-48398,549.0,0.0,1299.0,1740.0,3561.0,27.0,584,0,52,60,48,0,405,19225,-18076,629.0,633.0,574.0,890.0,22.0,0.0,0.0,1566.0,24693.0,-20379.0,127,0,4,9055,6944,39409,-23279,154.0,0.0,198.0,0.0,0.0,2869.0,18166.0,-14945.0,9725.0,0.0,0.0,2813.0,16017.0,-3479.0,540,0,741,888,649,0,104,12,0,10916,21307,-7457,126.0,1425.0,-1299.0,3,2022,3,12,2,0,0
1684,17827,112,8179,3598,95,492,0,19087,92901,196450,-54159,586.0,0.0,1200.0,1803.0,3632.0,-43.0,587,0,52,60,48,0,422,19547,-18378,631.0,631.0,539.0,879.0,22.0,0.0,0.0,1718.0,25399.0,-20979.0,128,0,4,9081,6657,39356,-23486,152.0,0.0,199.0,0.0,0.0,2813.0,18189.0,-15025.0,9771.0,0.0,0.0,2937.0,16239.0,-3531.0,536,0,684,885,737,0,104,11,0,10547,21338,-7834,264.0,1375.0,-1111.0,3,2022,3,12,3,0,0
1685,18023,108,5953,3584,149,492,0,20473,90039,198143,-59322,497.0,3.0,1356.0,1743.0,3800.0,-201.0,587,0,53,60,48,11,323,19892,-18810,635.0,639.0,435.0,1188.0,71.0,82.0,0.0,1885.0,27525.0,-22590.0,128,0,4,8992,6321,39824,-24379,153.0,0.0,199.0,0.0,97.0,2610.0,18526.0,-15467.0,9800.0,0.0,1.0,3002.0,16496.0,-3693.0,542,0,333,909,829,0,105,11,0,9839,21859,-9291,296.0,1348.0,-1052.0,3,2022,3,12,4,0,0
1686,18353,108,11878,3510,147,492,1830,21900,88237,204125,-57670,588.0,101.0,1355.0,2171.0,3965.0,250.0,590,0,56,60,53,732,296,20542,-18755,634.0,639.0,23.0,1759.0,340.0,1367.0,0.0,1899.0,30285.0,-23624.0,128,0,5,8816,6275,41591,-26367,154.0,9.0,199.0,0.0,674.0,2182.0,19321.0,-16103.0,9914.0,0.0,40.0,3035.0,16764.0,-3775.0,549,0,657,926,1101,0,107,81,0,9846,22590,-9323,316.0,1349.0,-1033.0,3,2022,3,12,5,0,0
1687,18812,105,13867,3503,85,495,20801,21311,77654,216735,-60102,652.0,404.0,1554.0,2256.0,4162.0,704.0,598,0,56,60,56,2741,188,20634,-16935,627.0,638.0,228.0,2488.0,409.0,4077.0,0.0,1837.0,33479.0,-23175.0,121,0,44,8545,5981,42737,-28046,148.0,1.0,219.0,0.0,1783.0,1098.0,19817.0,-16568.0,10043.0,0.0,112.0,2790.0,17063.0,-4118.0,550,0,884,934,1220,0,107,1795,0,9514,24104,-9100,326.0,1382.0,-1056.0,3,2022,3,12,6,0,0
1688,18994,103,8802,3538,105,599,54215,21199,63190,228337,-57592,651.0,732.0,1652.0,1874.0,4254.0,655.0,600,0,56,60,56,4628,162,20154,-14592,623.0,637.0,275.0,2070.0,268.0,6285.0,0.0,2181.0,34872.0,-22533.0,122,0,298,8034,5492,42705,-28759,146.0,0.0,235.0,0.0,2903.0,673.0,20122.0,-16165.0,10082.0,0.0,205.0,2508.0,17436.0,-4641.0,537,0,781,993,1725,0,108,4899,0,9492,26426,-7891,756.0,1504.0,-748.0,3,2022,3,12,7,0,0
1689,19114,102,11888,3520,93,506,86459,20887,52098,235961,-41294,616.0,966.0,1609.0,1956.0,4243.0,904.0,606,0,56,60,57,5935,151,19630,-12765,625.0,638.0,295.0,1261.0,130.0,7450.0,0.0,2686.0,34335.0,-21250.0,127,0,589,7005,5280,41399,-28398,146.0,0.0,235.0,0.0,3705.0,564.0,20201.0,-15551.0,10262.0,0.0,300.0,2011.0,17313.0,-4740.0,542,0,776,988,1301,0,108,6653,0,9829,27641,-7444,366.0,1672.0,-1306.0,3,2022,3,12,8,0,0
1690,18942,100,20259,3527,93,493,108176,19802,44399,239948,-24157,587.0,1127.0,1612.0,1743.0,4129.0,940.0,609,0,56,60,58,6585,126,19290,-11796,624.0,636.0,789.0,975.0,100.0,7661.0,0.0,2840.0,32886.0,-19261.0,128,0,795,6636,5461,40449,-27429,146.0,0.0,235.0,0.0,4007.0,591.0,20048.0,-15069.0,10361.0,0.0,348.0,1638.0,16709.0,-4362.0,500,0,1397,905,702,0,105,8276,0,10359,27947,-5703,449.0,1856.0,-1407.0,3,2022,3,12,9,0,0
1691,18762,98,21816,3556,82,492,119551,17541,40199,238750,-16653,561.0,1154.0,1658.0,1746.0,4077.0,1042.0,610,0,56,60,59,6770,126,19142,-11461,628.0,636.0,1493.0,881.0,22.0,7511.0,0.0,2738.0,31166.0,-17257.0,128,0,930,5923,4846,38534,-26707,124.0,0.0,236.0,0.0,4120.0,680.0,19849.0,-14689.0,10313.0,0.0,356.0,1440.0,16085.0,-3976.0,503,0,2787,885,653,0,107,8907,0,11160,27727,-2725,440.0,2008.0,-1568.0,3,2022,3,12,10,0,0
1692,18515,96,20475,3555,75,492,120197,15137,36865,230960,-15553,488.0,1082.0,1678.0,1690.0,3951.0,987.0,608,0,56,60,58,6628,147,18821,-11264,634.0,635.0,2306.0,864.0,18.0,6379.0,0.0,2865.0,29263.0,-15562.0,128,0,937,4788,3932,36155,-26370,121.0,0.0,214.0,0.0,3932.0,717.0,19736.0,-14752.0,10197.0,0.0,335.0,1430.0,15663.0,-3701.0,473,0,3499,887,649,0,108,9118,0,12154,27801,-913,486.0,2064.0,-1578.0,3,2022,3,12,11,0,0
1693,18509,96,19798,3524,58,492,108707,12533,33511,222333,-25105,600.0,931.0,1642.0,1577.0,3865.0,885.0,604,0,56,60,59,6011,166,18584,-11628,642.0,634.0,2339.0,850.0,18.0,6014.0,0.0,3024.0,29523.0,-16002.0,128,0,777,3536,3278,35285,-27566,122.0,0.0,210.0,0.0,3260.0,713.0,19367.0,-15062.0,10088.0,0.0,275.0,1625.0,15644.0,-3656.0,460,0,3710,888,649,0,110,8412,0,12131,27312,-952,750.0,2038.0,-1288.0,3,2022,3,12,12,0,0
1694,18571,93,12360,3521,100,539,89518,11026,34098,217404,-47578,931.0,681.0,1602.0,1436.0,3825.0,825.0,591,0,55,60,59,4847,175,18923,-13136,640.0,635.0,2108.0,834.0,18.0,4628.0,0.0,3308.0,29989.0,-17818.0,126,0,615,2326,2469,37433,-31897,123.0,0.0,209.0,0.0,2511.0,723.0,19634.0,-16068.0,9903.0,0.0,165.0,1931.0,15859.0,-3860.0,470,0,3582,907,986,0,109,7040,0,11485,26060,-1481,520.0,1954.0,-1434.0,3,2022,3,12,13,0,0
1695,18873,93,6835,3457,258,629,62440,10236,36248,211924,-72855,913.0,354.0,1646.0,1346.0,3952.0,307.0,583,0,52,60,59,3125,172,19895,-15844,632.0,635.0,33.0,940.0,53.0,2580.0,0.0,3668.0,30746.0,-22205.0,124,0,458,2372,1763,40040,-35323,146.0,65.0,214.0,0.0,1514.0,887.0,20437.0,-17611.0,9777.0,0.0,64.0,2359.0,16222.0,-4022.0,497,0,2372,955,1237,0,108,5160,0,10761,25169,-4079,496.0,1897.0,-1401.0,3,2022,3,12,14,0,0
1696,19260,96,12686,3406,266,630,30246,9706,39802,213672,-97574,912.0,73.0,1662.0,1198.0,4297.0,-452.0,583,0,52,60,60,1076,185,21234,-19218,630.0,628.0,95.0,1306.0,193.0,643.0,0.0,3719.0,32102.0,-24888.0,124,0,236,3248,1464,43807,-38735,146.0,459.0,246.0,50.0,366.0,1220.0,20914.0,-18427.0,9444.0,0.0,7.0,2893.0,16756.0,-4412.0,496,0,268,961,2435,0,106,2980,0,9805,25081,-8030,305.0,936.0,-631.0,3,2022,3,12,15,0,0
1697,19613,97,21837,3434,293,628,5450,10653,48071,225961,-115885,893.0,3.0,1531.0,1350.0,4464.0,-687.0,583,0,52,60,60,55,241,22489,-21438,627.0,628.0,769.0,2931.0,346.0,3.0,0.0,3624.0,35559.0,-26631.0,125,0,99,3860,1807,49633,-43742,144.0,695.0,260.0,57.0,14.0,1754.0,21905.0,-18981.0,9142.0,0.0,1.0,3470.0,17315.0,-4702.0,513,0,12,1022,3364,0,106,762,0,8835,25494,-10880,573.0,0.0,573.0,1,2022,3,12,16,0,0
1698,19737,100,23189,3425,312,642,20,12963,64671,240009,-114950,850.0,0.0,1425.0,1565.0,4238.0,-398.0,583,0,52,60,57,0,321,23672,-22599,642.0,633.0,1043.0,3345.0,433.0,0.0,0.0,3251.0,37410.0,-28063.0,126,0,5,3087,2893,52514,-46403,147.0,674.0,264.0,57.0,0.0,2013.0,21792.0,-18637.0,8918.0,0.0,0.0,3747.0,16877.0,-4212.0,515,0,0,1103,5389,0,105,158,0,8013,27590,-12307,1210.0,0.0,1210.0,1,2022,3,12,17,0,0
1699,19662,103,18614,3443,429,672,0,15770,79228,236935,-99014,818.0,0.0,1534.0,1531.0,4076.0,-193.0,585,0,52,60,56,0,367,23602,-22482,642.0,635.0,857.0,1859.0,323.0,0.0,0.0,2937.0,34866.0,-27613.0,126,0,4,3114,4126,51797,-44427,190.0,396.0,256.0,7.0,0.0,2169.0,21264.0,-18246.0,8786.0,0.0,0.0,3863.0,16382.0,-3733.0,527,0,0,1128,5785,0,105,122,0,7772,28895,-13456,1986.0,1101.0,885.0,1,2022,3,12,18,0,0
1700,19330,105,13125,3448,237,662,0,18963,85468,223396,-82058,812.0,0.0,1587.0,1141.0,3962.0,-422.0,579,0,52,60,56,0,418,22936,-21771,642.0,635.0,639.0,1084.0,169.0,0.0,0.0,2741.0,32166.0,-26256.0,125,0,4,4155,4625,49528,-40619,192.0,33.0,223.0,0.0,0.0,2280.0,20204.0,-17476.0,8653.0,0.0,0.0,3934.0,15973.0,-3386.0,548,0,0,1117,4437,0,100,105,0,7976,28596,-14313,1670.0,2181.0,-511.0,3,2022,3,12,19,0,0
1701,18937,108,7221,3448,286,593,0,19219,85601,214356,-78943,778.0,0.0,1439.0,925.0,3781.0,-639.0,581,0,51,60,56,0,493,22024,-20783,642.0,635.0,3.0,910.0,64.0,0.0,0.0,2620.0,29470.0,-24596.0,126,0,4,6083,4901,47233,-36119,192.0,0.0,201.0,0.0,0.0,2255.0,19159.0,-16511.0,8618.0,0.0,0.0,3962.0,15736.0,-3156.0,544,0,0,1042,3769,0,102,106,0,8367,26769,-12839,3350.0,1984.0,1366.0,1,2022,3,12,20,0,0
1702,18605,109,5424,3458,271,562,0,18168,80542,205698,-78559,746.0,0.0,1572.0,954.0,3594.0,-322.0,580,0,48,60,56,0,462,21045,-19839,635.0,637.0,85.0,834.0,20.0,0.0,0.0,2692.0,26883.0,-21980.0,127,0,4,7923,5292,45243,-31897,193.0,0.0,198.0,0.0,0.0,2154.0,17924.0,-15379.0,8491.0,0.0,0.0,3895.0,15403.0,-3017.0,507,0,73,986,2427,0,103,91,0,8794,24756,-11775,1569.0,923.0,646.0,1,2022,3,12,21,0,0
1703,18470,112,3494,3436,333,524,0,18586,74666,194733,-75112,741.0,0.0,1399.0,897.0,3538.0,-501.0,597,0,48,60,56,0,457,20020,-18802,636.0,640.0,1250.0,936.0,145.0,0.0,0.0,2699.0,24793.0,-18487.0,128,0,4,7466,5348,42668,-29722,192.0,0.0,194.0,0.0,0.0,1904.0,16896.0,-14606.0,8532.0,0.0,0.0,3908.0,15381.0,-2941.0,509,0,1069,912,1171,0,102,45,0,9420,23137,-9909,2980.0,802.0,2178.0,1,2022,3,12,22,0,0
1704,18241,112,4605,3444,160,492,0,17627,69051,184749,-71017,741.0,0.0,1233.0,1262.0,3289.0,-53.0,586,0,48,60,52,0,389,19131,-17996,636.0,639.0,903.0,844.0,29.0,0.0,0.0,2625.0,23096.0,-17420.0,172,0,4,7644,5427,40375,-27128,192.0,0.0,194.0,0.0,0.0,1826.0,16298.0,-14086.0,8516.0,0.0,0.0,3738.0,15256.0,-3002.0,501,0,1456,940,742,0,99,30,0,9231,21631,-8632,2048.0,748.0,1300.0,1,2022,3,12,23,0,0
1705,18146,112,4302,3484,86,492,0,17266,66289,179483,-69306,789.0,0.0,1260.0,1377.0,3232.0,194.0,582,0,48,60,50,0,313,18605,-17552,632.0,641.0,534.0,807.0,17.0,0.0,0.0,2532.0,22156.0,-16993.0,180,0,4,7357,5063,38986,-26382,192.0,0.0,194.0,0.0,0.0,1648.0,15948.0,-13914.0,8551.0,0.0,0.0,3776.0,15522.0,-3195.0,491,0,2103,869,654,0,99,13,0,8558,20519,-7732,1522.0,0.0,1522.0,1,2022,3,13,0,0,0
1706,18097,112,4565,3493,77,492,0,18597,63409,178701,-69859,723.0,0.0,1522.0,1472.0,3232.0,485.0,582,0,48,60,51,0,338,17993,-16914,636.0,641.0,544.0,806.0,16.0,0.0,0.0,2480.0,21774.0,-16651.0,180,0,4,7974,5166,38129,-24805,192.0,0.0,194.0,0.0,0.0,1639.0,15835.0,-13810.0,8533.0,0.0,0.0,3810.0,15745.0,-3402.0,491,0,3292,869,375,0,97,13,0,9206,19860,-5517,3014.0,582.0,2432.0,1,2022,3,13,1,0,0
